inventory_id,store_id,product_id,size,color,quantity_on_hand,quantity_reserved,reorder_level,reorder_quantity,last_restocked_at
1255,1,81,XS,Ecru,27,0,5,20,2025-12-25 10:00:00
1256,1,81,XS,White,36,0,5,20,2025-05-21 10:00:00
1257,4,81,M,Ecru,19,0,5,20,2025-02-05 10:00:00
1258,4,81,M,White,20,0,5,20,2025-01-20 10:00:00
1259,4,81,XS,Ecru,24,0,5,20,2025-01-15 10:00:00
1260,4,81,XS,White,39,0,5,20,2025-08-18 10:00:00
1261,3,81,M,Ecru,8,0,5,20,2025-10-16 10:00:00
1262,3,81,M,White,23,0,5,20,2025-04-19 10:00:00
1263,3,81,XS,Ecru,38,0,5,20,2025-08-14 10:00:00
1264,3,81,XS,White,36,0,5,20,2025-02-20 10:00:00
1265,5,81,M,Ecru,8,0,5,20,2025-04-18 10:00:00
1266,5,81,M,White,25,0,5,20,2025-10-21 10:00:00
1267,5,81,XS,Ecru,21,0,5,20,2025-01-06 10:00:00
1268,5,81,XS,White,17,0,5,20,2025-01-21 10:00:00
1269,1,82,M,Camel,34,0,5,20,2025-03-06 10:00:00
1270,1,82,M,Ecru,26,0,5,20,2025-10-22 10:00:00
1271,1,82,XS,Camel,19,0,5,20,2025-08-24 10:00:00
1272,1,82,XS,Ecru,31,0,5,20,2025-01-03 10:00:00
1273,2,82,M,Camel,27,0,5,20,2025-06-12 10:00:00
1274,2,82,M,Ecru,32,0,5,20,2025-02-25 10:00:00
1275,2,82,XS,Camel,35,0,5,20,2025-09-03 10:00:00
1276,2,82,XS,Ecru,26,0,5,20,2025-08-05 10:00:00
1277,5,82,M,Camel,15,0,5,20,2025-12-28 10:00:00
1278,5,82,M,Ecru,25,0,5,20,2025-06-17 10:00:00
1279,5,82,XS,Camel,34,0,5,20,2025-09-07 10:00:00
1280,5,82,XS,Ecru,21,0,5,20,2025-10-02 10:00:00
1281,4,82,M,Camel,14,0,5,20,2025-10-24 10:00:00
1282,4,82,M,Ecru,13,0,5,20,2025-08-24 10:00:00
1283,4,82,XS,Camel,26,0,5,20,2025-07-20 10:00:00
1284,4,82,XS,Ecru,28,0,5,20,2025-05-17 10:00:00
1285,5,83,L,Black,26,0,5,20,2025-04-01 10:00:00
1286,5,83,L,White,15,0,5,20,2025-01-15 10:00:00
1287,5,83,S,Black,15,0,5,20,2025-12-28 10:00:00
1288,5,83,S,White,21,0,5,20,2025-10-14 10:00:00
1289,3,83,L,Black,34,0,5,20,2025-01-11 10:00:00
1290,3,83,L,White,30,0,5,20,2025-09-26 10:00:00
1291,3,83,S,Black,21,0,5,20,2025-01-21 10:00:00
1292,3,83,S,White,20,0,5,20,2025-12-10 10:00:00
1293,1,83,L,Black,24,0,5,20,2025-02-10 10:00:00
1294,1,83,L,White,27,0,5,20,2025-09-18 10:00:00
1295,1,83,S,Black,28,0,5,20,2025-01-04 10:00:00
1296,1,83,S,White,29,0,5,20,2025-06-13 10:00:00
1297,2,83,L,Black,9,0,5,20,2025-03-07 10:00:00
1298,2,83,L,White,29,0,5,20,2025-06-22 10:00:00
1299,2,83,S,Black,38,0,5,20,2025-08-26 10:00:00
1300,2,83,S,White,10,0,5,20,2025-11-05 10:00:00
1301,4,83,L,Black,38,0,5,20,2025-03-21 10:00:00
1302,4,83,L,White,37,0,5,20,2025-09-11 10:00:00
1303,4,83,S,Black,37,0,5,20,2025-07-24 10:00:00
1304,4,83,S,White,11,0,5,20,2025-09-10 10:00:00
1305,3,84,XS,White,29,0,5,20,2025-07-21 10:00:00
1306,3,84,XS,Camel,18,0,5,20,2025-10-20 10:00:00
1307,3,84,S,White,32,0,5,20,2025-03-20 10:00:00
1308,3,84,S,Camel,15,0,5,20,2025-05-23 10:00:00
1309,1,84,XS,White,28,0,5,20,2025-12-02 10:00:00
1310,1,84,XS,Camel,25,0,5,20,2025-07-03 10:00:00
1311,1,84,S,White,39,0,5,20,2025-04-12 10:00:00
1312,1,84,S,Camel,36,0,5,20,2025-05-07 10:00:00
1313,4,84,XS,White,27,0,5,20,2025-03-04 10:00:00
1314,4,84,XS,Camel,31,0,5,20,2025-01-25 10:00:00
1315,4,84,S,White,20,0,5,20,2025-02-15 10:00:00
1316,4,84,S,Camel,40,0,5,20,2025-01-26 10:00:00
1317,2,84,XS,White,38,0,5,20,2025-09-05 10:00:00
1318,2,84,XS,Camel,20,0,5,20,2025-06-16 10:00:00
1319,2,84,S,White,27,0,5,20,2025-06-05 10:00:00
1320,2,84,S,Camel,14,0,5,20,2025-09-22 10:00:00
1321,5,84,XS,White,16,0,5,20,2025-04-24 10:00:00
1322,5,84,XS,Camel,10,0,5,20,2025-08-13 10:00:00
1323,5,84,S,White,15,0,5,20,2025-01-10 10:00:00
1324,5,84,S,Camel,10,0,5,20,2025-11-28 10:00:00
1325,1,85,XL,Camel,27,0,5,20,2025-11-07 10:00:00
1326,1,85,XL,White,28,0,5,20,2025-04-07 10:00:00
1327,1,85,M,Camel,26,0,5,20,2025-05-18 10:00:00
1328,1,85,M,White,28,0,5,20,2025-08-22 10:00:00
1329,3,85,XL,Camel,15,0,5,20,2025-05-05 10:00:00
1330,3,85,XL,White,18,0,5,20,2025-05-04 10:00:00
1331,3,85,M,Camel,8,0,5,20,2025-10-18 10:00:00
1332,3,85,M,White,40,0,5,20,2025-02-07 10:00:00
1333,2,85,XL,Camel,30,0,5,20,2025-09-11 10:00:00
1334,2,85,XL,White,25,0,5,20,2025-03-23 10:00:00
1335,2,85,M,Camel,26,0,5,20,2025-10-08 10:00:00
1336,2,85,M,White,18,0,5,20,2025-02-10 10:00:00
1337,5,85,XL,Camel,29,0,5,20,2025-09-15 10:00:00
1338,5,85,XL,White,11,0,5,20,2025-03-01 10:00:00
1339,5,85,M,Camel,38,0,5,20,2025-11-02 10:00:00
1340,5,85,M,White,14,0,5,20,2025-07-02 10:00:00
1341,4,85,XL,Camel,13,0,5,20,2025-07-13 10:00:00
1342,4,85,XL,White,19,0,5,20,2025-12-20 10:00:00
1343,4,85,M,Camel,36,0,5,20,2025-10-12 10:00:00
1344,4,85,M,White,27,0,5,20,2025-06-27 10:00:00
1345,5,86,XL,Camel,37,0,5,20,2025-02-15 10:00:00
1346,5,86,XL,White,27,0,5,20,2025-11-21 10:00:00
1347,5,86,S,Camel,37,0,5,20,2025-08-08 10:00:00
1348,5,86,S,White,22,0,5,20,2025-03-28 10:00:00
1349,1,86,XL,Camel,24,0,5,20,2025-06-13 10:00:00
1350,1,86,XL,White,19,0,5,20,2025-12-22 10:00:00
1351,1,86,S,Camel,29,0,5,20,2025-06-15 10:00:00
1352,1,86,S,White,39,0,5,20,2025-01-03 10:00:00
1353,2,86,XL,Camel,38,0,5,20,2025-02-12 10:00:00
1354,2,86,XL,White,38,0,5,20,2025-08-28 10:00:00
1355,2,86,S,Camel,18,0,5,20,2025-05-25 10:00:00
1356,2,86,S,White,30,0,5,20,2025-10-19 10:00:00
1357,5,87,XS,Camel,37,0,5,20,2025-07-19 10:00:00
1358,5,87,XS,Black,34,0,5,20,2025-04-20 10:00:00
1359,5,87,M,Camel,23,0,5,20,2025-09-06 10:00:00
1360,5,87,M,Black,38,0,5,20,2025-07-03 10:00:00
1361,1,87,XS,Camel,29,0,5,20,2025-04-27 10:00:00
1362,1,87,XS,Black,35,0,5,20,2025-07-19 10:00:00
1363,1,87,M,Camel,29,0,5,20,2025-09-23 10:00:00
1364,1,87,M,Black,23,0,5,20,2025-03-22 10:00:00
1365,2,87,XS,Camel,12,0,5,20,2025-12-23 10:00:00
1366,2,87,XS,Black,39,0,5,20,2025-02-19 10:00:00
1367,2,87,M,Camel,37,0,5,20,2025-06-18 10:00:00
1368,2,87,M,Black,14,0,5,20,2025-08-06 10:00:00
1369,4,88,XL,White,11,0,5,20,2025-02-07 10:00:00
1370,4,88,XL,Black,16,0,5,20,2025-10-25 10:00:00
1371,4,88,L,White,8,0,5,20,2025-03-22 10:00:00
1372,4,88,L,Black,17,0,5,20,2025-08-18 10:00:00
1373,1,88,XL,White,26,0,5,20,2025-07-20 10:00:00
1374,1,88,XL,Black,36,0,5,20,2025-04-07 10:00:00
1375,1,88,L,White,28,0,5,20,2025-05-19 10:00:00
1376,1,88,L,Black,27,0,5,20,2025-07-23 10:00:00
1377,3,88,XL,White,30,0,5,20,2025-02-19 10:00:00
1378,3,88,XL,Black,8,0,5,20,2025-10-17 10:00:00
1379,3,88,L,White,33,0,5,20,2025-03-28 10:00:00
1380,3,88,L,Black,26,0,5,20,2025-01-12 10:00:00
1381,5,88,XL,White,11,0,5,20,2025-01-23 10:00:00
1382,5,88,XL,Black,30,0,5,20,2025-02-28 10:00:00
1383,5,88,L,White,26,0,5,20,2025-01-08 10:00:00
1384,5,88,L,Black,35,0,5,20,2025-12-19 10:00:00
1385,3,89,34,Light Blue,38,0,5,20,2025-03-07 10:00:00
1386,3,89,34,Dark Blue,32,0,5,20,2025-06-27 10:00:00
1387,3,89,30,Light Blue,34,0,5,20,2025-03-10 10:00:00
1388,3,89,30,Dark Blue,16,0,5,20,2025-03-01 10:00:00
1389,4,89,34,Light Blue,12,0,5,20,2025-11-01 10:00:00
1390,4,89,34,Dark Blue,17,0,5,20,2025-12-16 10:00:00
1391,4,89,30,Light Blue,35,0,5,20,2025-03-03 10:00:00
1392,4,89,30,Dark Blue,16,0,5,20,2025-11-26 10:00:00
1393,2,89,34,Light Blue,34,0,5,20,2025-08-26 10:00:00
1394,2,89,34,Dark Blue,35,0,5,20,2025-10-06 10:00:00
1395,2,89,30,Light Blue,37,0,5,20,2025-09-14 10:00:00
1396,2,89,30,Dark Blue,36,0,5,20,2025-07-12 10:00:00
1397,5,89,34,Light Blue,22,0,5,20,2025-03-14 10:00:00
1398,5,89,34,Dark Blue,8,0,5,20,2025-10-16 10:00:00
1399,5,89,30,Light Blue,23,0,5,20,2025-12-17 10:00:00
1400,5,89,30,Dark Blue,25,0,5,20,2025-07-18 10:00:00
1401,3,90,28,Light Blue,17,0,5,20,2025-12-24 10:00:00
1402,3,90,28,Dark Blue,25,0,5,20,2025-08-17 10:00:00
1403,3,90,34,Light Blue,13,0,5,20,2025-09-20 10:00:00
1404,3,90,34,Dark Blue,13,0,5,20,2025-04-16 10:00:00
1405,1,90,28,Light Blue,12,0,5,20,2025-11-21 10:00:00
1406,1,90,28,Dark Blue,27,0,5,20,2025-10-02 10:00:00
1407,1,90,34,Light Blue,29,0,5,20,2025-09-25 10:00:00
1408,1,90,34,Dark Blue,8,0,5,20,2025-08-15 10:00:00
1409,4,90,28,Light Blue,40,0,5,20,2025-08-19 10:00:00
1410,4,90,28,Dark Blue,29,0,5,20,2025-07-12 10:00:00
1411,4,90,34,Light Blue,26,0,5,20,2025-05-06 10:00:00
1412,4,90,34,Dark Blue,10,0,5,20,2025-12-20 10:00:00
1413,2,90,28,Light Blue,27,0,5,20,2025-12-26 10:00:00
1414,2,90,28,Dark Blue,24,0,5,20,2025-01-21 10:00:00
1415,2,90,34,Light Blue,38,0,5,20,2025-10-06 10:00:00
1416,2,90,34,Dark Blue,11,0,5,20,2025-11-10 10:00:00
1417,5,90,28,Light Blue,9,0,5,20,2025-05-16 10:00:00
1418,5,90,28,Dark Blue,13,0,5,20,2025-03-17 10:00:00
1419,5,90,34,Light Blue,12,0,5,20,2025-05-09 10:00:00
1420,5,90,34,Dark Blue,16,0,5,20,2025-10-09 10:00:00
1421,3,91,36,Light Blue,36,0,5,20,2025-06-26 10:00:00
1422,3,91,36,Dark Blue,19,0,5,20,2025-05-26 10:00:00
1423,3,91,30,Light Blue,23,0,5,20,2025-08-06 10:00:00
1424,3,91,30,Dark Blue,10,0,5,20,2025-06-03 10:00:00
1425,1,91,36,Light Blue,17,0,5,20,2025-10-27 10:00:00
1426,1,91,36,Dark Blue,17,0,5,20,2025-08-25 10:00:00
1427,1,91,30,Light Blue,34,0,5,20,2025-07-08 10:00:00
1428,1,91,30,Dark Blue,36,0,5,20,2025-12-21 10:00:00
1429,5,91,36,Light Blue,18,0,5,20,2025-04-19 10:00:00
1430,5,91,36,Dark Blue,30,0,5,20,2025-01-21 10:00:00
1431,5,91,30,Light Blue,24,0,5,20,2025-02-02 10:00:00
1432,5,91,30,Dark Blue,18,0,5,20,2025-08-13 10:00:00
1433,4,91,36,Light Blue,38,0,5,20,2025-05-16 10:00:00
1434,4,91,36,Dark Blue,22,0,5,20,2025-07-22 10:00:00
1435,4,91,30,Light Blue,32,0,5,20,2025-08-09 10:00:00
1436,4,91,30,Dark Blue,17,0,5,20,2025-09-28 10:00:00
1437,1,92,32,Dark Blue,35,0,5,20,2025-10-21 10:00:00
1438,1,92,32,Black,25,0,5,20,2025-06-09 10:00:00
1439,1,92,28,Dark Blue,25,0,5,20,2025-02-09 10:00:00
1440,1,92,28,Black,33,0,5,20,2025-08-25 10:00:00
1441,3,92,32,Dark Blue,23,0,5,20,2025-12-22 10:00:00
1442,3,92,32,Black,20,0,5,20,2025-09-11 10:00:00
1443,3,92,28,Dark Blue,19,0,5,20,2025-06-18 10:00:00
1444,3,92,28,Black,8,0,5,20,2025-11-01 10:00:00
1445,2,92,32,Dark Blue,12,0,5,20,2025-01-14 10:00:00
1446,2,92,32,Black,14,0,5,20,2025-09-04 10:00:00
1447,2,92,28,Dark Blue,36,0,5,20,2025-06-08 10:00:00
1448,2,92,28,Black,26,0,5,20,2025-05-07 10:00:00
1449,4,92,32,Dark Blue,10,0,5,20,2025-01-20 10:00:00
1450,4,92,32,Black,13,0,5,20,2025-01-20 10:00:00
1451,4,92,28,Dark Blue,21,0,5,20,2025-10-21 10:00:00
1452,4,92,28,Black,15,0,5,20,2025-12-04 10:00:00
1453,5,93,36,Dark Blue,24,0,5,20,2025-05-15 10:00:00
1454,5,93,36,Light Blue,12,0,5,20,2025-11-15 10:00:00
1455,5,93,30,Dark Blue,25,0,5,20,2025-07-23 10:00:00
1456,5,93,30,Light Blue,28,0,5,20,2025-05-06 10:00:00
1457,2,93,36,Dark Blue,12,0,5,20,2025-05-25 10:00:00
1458,2,93,36,Light Blue,11,0,5,20,2025-07-13 10:00:00
1459,2,93,30,Dark Blue,29,0,5,20,2025-01-09 10:00:00
1460,2,93,30,Light Blue,24,0,5,20,2025-03-15 10:00:00
1461,4,93,36,Dark Blue,12,0,5,20,2025-08-07 10:00:00
1462,4,93,36,Light Blue,33,0,5,20,2025-03-21 10:00:00
1463,4,93,30,Dark Blue,39,0,5,20,2025-02-05 10:00:00
1464,4,93,30,Light Blue,35,0,5,20,2025-04-20 10:00:00
1465,1,94,28,Dark Blue,36,0,5,20,2025-01-16 10:00:00
1466,1,94,28,Black,17,0,5,20,2025-11-21 10:00:00
1467,1,94,36,Dark Blue,8,0,5,20,2025-01-22 10:00:00
1468,1,94,36,Black,32,0,5,20,2025-05-05 10:00:00
1469,4,94,28,Dark Blue,29,0,5,20,2025-07-19 10:00:00
1470,4,94,28,Black,8,0,5,20,2025-09-23 10:00:00
1471,4,94,36,Dark Blue,39,0,5,20,2025-08-14 10:00:00
1472,4,94,36,Black,33,0,5,20,2025-12-25 10:00:00
1473,3,94,28,Dark Blue,12,0,5,20,2025-09-08 10:00:00
1474,3,94,28,Black,8,0,5,20,2025-07-23 10:00:00
1475,3,94,36,Dark Blue,38,0,5,20,2025-02-19 10:00:00
1476,3,94,36,Black,30,0,5,20,2025-06-22 10:00:00
1477,2,94,28,Dark Blue,27,0,5,20,2025-07-02 10:00:00
1478,2,94,28,Black,13,0,5,20,2025-06-18 10:00:00
1479,2,94,36,Dark Blue,29,0,5,20,2025-02-27 10:00:00
1480,2,94,36,Black,37,0,5,20,2025-05-21 10:00:00
1481,5,94,28,Dark Blue,20,0,5,20,2025-03-18 10:00:00
1482,5,94,28,Black,10,0,5,20,2025-07-22 10:00:00
1483,5,94,36,Dark Blue,20,0,5,20,2025-05-23 10:00:00
1484,5,94,36,Black,32,0,5,20,2025-02-21 10:00:00
1485,3,95,30,Dark Blue,23,0,5,20,2025-08-13 10:00:00
1486,3,95,30,Light Blue,12,0,5,20,2025-09-21 10:00:00
1487,3,95,28,Dark Blue,27,0,5,20,2025-08-18 10:00:00
1488,3,95,28,Light Blue,36,0,5,20,2025-01-02 10:00:00
1489,4,95,30,Dark Blue,29,0,5,20,2025-01-11 10:00:00
1490,4,95,30,Light Blue,10,0,5,20,2025-07-04 10:00:00
1491,4,95,28,Dark Blue,21,0,5,20,2025-11-22 10:00:00
1492,4,95,28,Light Blue,37,0,5,20,2025-11-28 10:00:00
1493,1,95,30,Dark Blue,17,0,5,20,2025-12-19 10:00:00
1494,1,95,30,Light Blue,22,0,5,20,2025-02-02 10:00:00
1495,1,95,28,Dark Blue,17,0,5,20,2025-08-21 10:00:00
1496,1,95,28,Light Blue,9,0,5,20,2025-08-20 10:00:00
1497,2,95,30,Dark Blue,10,0,5,20,2025-04-23 10:00:00
1498,2,95,30,Light Blue,16,0,5,20,2025-01-06 10:00:00
1499,2,95,28,Dark Blue,11,0,5,20,2025-05-27 10:00:00
1500,2,95,28,Light Blue,14,0,5,20,2025-08-20 10:00:00
1501,5,95,30,Dark Blue,18,0,5,20,2025-10-03 10:00:00
1502,5,95,30,Light Blue,14,0,5,20,2025-02-16 10:00:00
1503,5,95,28,Dark Blue,22,0,5,20,2025-02-26 10:00:00
1504,5,95,28,Light Blue,20,0,5,20,2025-07-11 10:00:00
1505,4,96,30,Light Blue,29,0,5,20,2025-02-04 10:00:00
1506,4,96,30,Dark Blue,25,0,5,20,2025-03-25 10:00:00
1507,4,96,28,Light Blue,34,0,5,20,2025-03-23 10:00:00
1508,4,96,28,Dark Blue,31,0,5,20,2025-09-06 10:00:00
1509,3,96,30,Light Blue,36,0,5,20,2025-04-19 10:00:00
1510,3,96,30,Dark Blue,10,0,5,20,2025-03-04 10:00:00
1511,3,96,28,Light Blue,32,0,5,20,2025-03-01 10:00:00
1512,3,96,28,Dark Blue,39,0,5,20,2025-02-01 10:00:00
1513,1,96,30,Light Blue,8,0,5,20,2025-03-03 10:00:00
1514,1,96,30,Dark Blue,26,0,5,20,2025-07-23 10:00:00
1515,1,96,28,Light Blue,38,0,5,20,2025-12-05 10:00:00
1516,1,96,28,Dark Blue,21,0,5,20,2025-03-21 10:00:00
1517,5,96,30,Light Blue,25,0,5,20,2025-09-15 10:00:00
1518,5,96,30,Dark Blue,34,0,5,20,2025-04-06 10:00:00
1519,5,96,28,Light Blue,10,0,5,20,2025-10-06 10:00:00
1520,5,96,28,Dark Blue,39,0,5,20,2025-10-03 10:00:00
1521,2,96,30,Light Blue,27,0,5,20,2025-06-14 10:00:00
1522,2,96,30,Dark Blue,8,0,5,20,2025-09-08 10:00:00
1523,2,96,28,Light Blue,20,0,5,20,2025-02-17 10:00:00
1524,2,96,28,Dark Blue,14,0,5,20,2025-10-12 10:00:00
1525,5,97,XS,Dark Blue,38,0,5,20,2025-08-06 10:00:00
1526,5,97,XS,Light Blue,18,0,5,20,2025-11-02 10:00:00
1527,5,97,S,Dark Blue,11,0,5,20,2025-11-12 10:00:00
1528,5,97,S,Light Blue,26,0,5,20,2025-04-14 10:00:00
1529,2,97,XS,Dark Blue,24,0,5,20,2025-06-20 10:00:00
1530,2,97,XS,Light Blue,37,0,5,20,2025-01-04 10:00:00
1531,2,97,S,Dark Blue,11,0,5,20,2025-09-06 10:00:00
1532,2,97,S,Light Blue,18,0,5,20,2025-01-16 10:00:00
1533,4,97,XS,Dark Blue,40,0,5,20,2025-02-03 10:00:00
1534,4,97,XS,Light Blue,23,0,5,20,2025-12-15 10:00:00
1535,4,97,S,Dark Blue,28,0,5,20,2025-07-07 10:00:00
1536,4,97,S,Light Blue,28,0,5,20,2025-04-25 10:00:00
1537,1,97,XS,Dark Blue,15,0,5,20,2025-06-08 10:00:00
1538,1,97,XS,Light Blue,14,0,5,20,2025-04-24 10:00:00
1539,1,97,S,Dark Blue,34,0,5,20,2025-04-13 10:00:00
1540,1,97,S,Light Blue,22,0,5,20,2025-02-16 10:00:00
1541,3,97,XS,Dark Blue,39,0,5,20,2025-01-14 10:00:00
1542,3,97,XS,Light Blue,17,0,5,20,2025-04-20 10:00:00
1543,3,97,S,Dark Blue,37,0,5,20,2025-03-13 10:00:00
1544,3,97,S,Light Blue,31,0,5,20,2025-03-15 10:00:00
1545,2,98,S,Light Blue,25,0,5,20,2025-03-04 10:00:00
1546,2,98,S,Dark Blue,37,0,5,20,2025-08-14 10:00:00
1547,2,98,XS,Light Blue,18,0,5,20,2025-06-08 10:00:00
1548,2,98,XS,Dark Blue,26,0,5,20,2025-10-06 10:00:00
1549,3,98,S,Light Blue,18,0,5,20,2025-10-18 10:00:00
1550,3,98,S,Dark Blue,22,0,5,20,2025-02-14 10:00:00
1551,3,98,XS,Light Blue,39,0,5,20,2025-04-19 10:00:00
1552,3,98,XS,Dark Blue,38,0,5,20,2025-08-09 10:00:00
1553,5,98,S,Light Blue,8,0,5,20,2025-12-14 10:00:00
1554,5,98,S,Dark Blue,23,0,5,20,2025-04-11 10:00:00
1555,5,98,XS,Light Blue,35,0,5,20,2025-10-08 10:00:00
1556,5,98,XS,Dark Blue,17,0,5,20,2025-10-01 10:00:00
1557,1,98,S,Light Blue,34,0,5,20,2025-01-02 10:00:00
1558,1,98,S,Dark Blue,38,0,5,20,2025-12-25 10:00:00
1559,1,98,XS,Light Blue,40,0,5,20,2025-01-14 10:00:00
1560,1,98,XS,Dark Blue,33,0,5,20,2025-08-26 10:00:00
1561,4,98,S,Light Blue,14,0,5,20,2025-08-16 10:00:00
1562,4,98,S,Dark Blue,23,0,5,20,2025-02-18 10:00:00
1563,4,98,XS,Light Blue,8,0,5,20,2025-12-24 10:00:00
1564,4,98,XS,Dark Blue,34,0,5,20,2025-04-05 10:00:00
1565,3,99,XS,Light Blue,18,0,5,20,2025-12-15 10:00:00
1566,3,99,XS,Black,9,0,5,20,2025-08-15 10:00:00
1567,3,99,L,Light Blue,16,0,5,20,2025-12-13 10:00:00
1568,3,99,L,Black,19,0,5,20,2025-06-21 10:00:00
1569,2,99,XS,Light Blue,37,0,5,20,2025-12-21 10:00:00
1570,2,99,XS,Black,8,0,5,20,2025-11-03 10:00:00
1571,2,99,L,Light Blue,32,0,5,20,2025-12-11 10:00:00
1572,2,99,L,Black,10,0,5,20,2025-05-14 10:00:00
1573,5,99,XS,Light Blue,25,0,5,20,2025-12-20 10:00:00
1574,5,99,XS,Black,21,0,5,20,2025-11-03 10:00:00
1575,5,99,L,Light Blue,29,0,5,20,2025-12-02 10:00:00
1576,5,99,L,Black,40,0,5,20,2025-11-12 10:00:00
1577,1,99,XS,Light Blue,11,0,5,20,2025-02-13 10:00:00
1578,1,99,XS,Black,31,0,5,20,2025-08-20 10:00:00
1579,1,99,L,Light Blue,10,0,5,20,2025-06-12 10:00:00
1580,1,99,L,Black,19,0,5,20,2025-11-18 10:00:00
1581,1,100,XL,Light Blue,21,0,5,20,2025-12-25 10:00:00
1582,1,100,XL,Black,22,0,5,20,2025-06-12 10:00:00
1583,1,100,XS,Light Blue,25,0,5,20,2025-09-22 10:00:00
1584,1,100,XS,Black,35,0,5,20,2025-05-02 10:00:00
1585,2,100,XL,Light Blue,12,0,5,20,2025-06-12 10:00:00
1586,2,100,XL,Black,36,0,5,20,2025-08-17 10:00:00
1587,2,100,XS,Light Blue,15,0,5,20,2025-08-23 10:00:00
1588,2,100,XS,Black,26,0,5,20,2025-08-20 10:00:00
1589,5,100,XL,Light Blue,31,0,5,20,2025-11-23 10:00:00
1590,5,100,XL,Black,12,0,5,20,2025-04-15 10:00:00
1591,5,100,XS,Light Blue,13,0,5,20,2025-02-13 10:00:00
1592,5,100,XS,Black,19,0,5,20,2025-05-03 10:00:00
1593,4,100,XL,Light Blue,14,0,5,20,2025-03-09 10:00:00
1594,4,100,XL,Black,15,0,5,20,2025-12-05 10:00:00
1595,4,100,XS,Light Blue,39,0,5,20,2025-03-28 10:00:00
1596,4,100,XS,Black,21,0,5,20,2025-09-21 10:00:00
1597,3,100,XL,Light Blue,9,0,5,20,2025-05-14 10:00:00
1598,3,100,XL,Black,16,0,5,20,2025-08-12 10:00:00
1599,3,100,XS,Light Blue,34,0,5,20,2025-08-24 10:00:00
1600,3,100,XS,Black,9,0,5,20,2025-05-07 10:00:00
1601,1,101,M,Light Blue,28,0,5,20,2025-08-19 10:00:00
1602,1,101,M,Black,36,0,5,20,2025-08-10 10:00:00
1603,1,101,L,Light Blue,16,0,5,20,2025-05-06 10:00:00
1604,1,101,L,Black,24,0,5,20,2025-04-16 10:00:00
1605,2,101,M,Light Blue,31,0,5,20,2025-05-25 10:00:00
1606,2,101,M,Black,11,0,5,20,2025-03-12 10:00:00
1607,2,101,L,Light Blue,26,0,5,20,2025-08-06 10:00:00
1608,2,101,L,Black,18,0,5,20,2025-12-18 10:00:00
1609,3,101,M,Light Blue,26,0,5,20,2025-03-06 10:00:00
1610,3,101,M,Black,17,0,5,20,2025-03-08 10:00:00
1611,3,101,L,Light Blue,15,0,5,20,2025-01-11 10:00:00
1612,3,101,L,Black,16,0,5,20,2025-08-09 10:00:00
1613,2,102,M,Dark Blue,36,0,5,20,2025-09-06 10:00:00
1614,2,102,M,Black,27,0,5,20,2025-02-01 10:00:00
1615,2,102,XL,Dark Blue,33,0,5,20,2025-08-25 10:00:00
1616,2,102,XL,Black,17,0,5,20,2025-08-11 10:00:00
1617,5,102,M,Dark Blue,17,0,5,20,2025-01-24 10:00:00
1618,5,102,M,Black,40,0,5,20,2025-06-21 10:00:00
1619,5,102,XL,Dark Blue,26,0,5,20,2025-08-10 10:00:00
1620,5,102,XL,Black,17,0,5,20,2025-10-24 10:00:00
1621,3,102,M,Dark Blue,36,0,5,20,2025-06-23 10:00:00
1622,3,102,M,Black,15,0,5,20,2025-12-16 10:00:00
1623,3,102,XL,Dark Blue,10,0,5,20,2025-03-22 10:00:00
1624,3,102,XL,Black,15,0,5,20,2025-05-01 10:00:00
1625,1,102,M,Dark Blue,33,0,5,20,2025-10-27 10:00:00
1626,1,102,M,Black,22,0,5,20,2025-08-12 10:00:00
1627,1,102,XL,Dark Blue,13,0,5,20,2025-06-02 10:00:00
1628,1,102,XL,Black,20,0,5,20,2025-10-17 10:00:00
1629,3,103,XS,Light Blue,40,0,5,20,2025-07-07 10:00:00
1630,3,103,XS,Dark Blue,39,0,5,20,2025-06-20 10:00:00
1631,3,103,L,Light Blue,40,0,5,20,2025-01-22 10:00:00
1632,3,103,L,Dark Blue,31,0,5,20,2025-07-05 10:00:00
1633,2,103,XS,Light Blue,35,0,5,20,2025-06-13 10:00:00
1634,2,103,XS,Dark Blue,31,0,5,20,2025-01-10 10:00:00
1635,2,103,L,Light Blue,30,0,5,20,2025-06-10 10:00:00
1636,2,103,L,Dark Blue,36,0,5,20,2025-09-03 10:00:00
1637,1,103,XS,Light Blue,21,0,5,20,2025-12-15 10:00:00
1638,1,103,XS,Dark Blue,34,0,5,20,2025-08-10 10:00:00
1639,1,103,L,Light Blue,18,0,5,20,2025-12-14 10:00:00
1640,1,103,L,Dark Blue,34,0,5,20,2025-03-27 10:00:00
1641,5,104,L,Dark Blue,13,0,5,20,2025-01-14 10:00:00
1642,5,104,L,Black,25,0,5,20,2025-07-06 10:00:00
1643,5,104,M,Dark Blue,37,0,5,20,2025-12-19 10:00:00
1644,5,104,M,Black,16,0,5,20,2025-04-06 10:00:00
1645,1,104,L,Dark Blue,32,0,5,20,2025-05-18 10:00:00
1646,1,104,L,Black,39,0,5,20,2025-01-27 10:00:00
1647,1,104,M,Dark Blue,27,0,5,20,2025-10-10 10:00:00
1648,1,104,M,Black,39,0,5,20,2025-09-24 10:00:00
1649,4,104,L,Dark Blue,37,0,5,20,2025-04-01 10:00:00
